user_id,name,roll_no,academic_year,semester,section
b5b0b9d2-94a4-4e3a-a29b-bede470fdf68,Michelle Mcintosh,0827CS36880,2nd,4sem,CS2
3559d3c8-07b9-4120-91cf-960d56d17ebc,Mr. Brandon Carter,0827CS24606,2nd,4sem,CS2
38289035-3d17-4fea-973d-0b202c99432f,Chris Hill,0827CS35564,2nd,4sem,CS2
acee43f2-6deb-423b-9ee2-27ed8f63d1bd,Lisa Hodge,0827CS62597,2nd,4sem,CS2
46d10047-a93b-4459-90e3-e0c6ff8639f1,Stephen Ford,0827CS69028,2nd,4sem,CS2
40a8335b-ad47-4fd3-b034-8108028ecd0a,Erin Adams,0827CS24464,2nd,4sem,CS2
f613292d-a64a-4b4c-b60e-9f92312e26e7,Christian Hood,0827CS15133,2nd,4sem,CS2
de498d66-4b3f-4931-8451-68a42f79b46e,Alexis Hunt,0827CS33082,2nd,4sem,CS2
52c5dfd8-b149-475a-a908-2f9b3e9d1898,Kayla Reynolds,0827CS47528,2nd,4sem,CS2
e59b9258-3250-4201-92dc-65dad9cecdca,Albert Newton,0827CS15473,2nd,4sem,CS2
91897364-8a5a-4c2c-8893-4730266c6f95,Debra Hatfield,0827CS91461,2nd,4sem,CS2
7610fec1-5a22-41af-b989-8d051466056b,Sara Singh,0827CS91469,2nd,4sem,CS2
265f58b1-bd45-4666-a0c2-ab97d0a2891d,Jamie Lewis,0827CS27630,2nd,4sem,CS2
b64e9cbc-1d82-446b-ae7b-3af2429ed336,Vanessa Jones,0827CS94028,2nd,4sem,CS2
064a60df-bf47-46b1-9938-26bbf698fed7,Christopher Benson,0827CS18150,2nd,4sem,CS2
690365e5-eb24-4dc0-b8b3-2d8f41095381,Benjamin Gibson,0827IT73849,3rd,5sem,IT1
eaed71bf-ba75-4b92-bdf6-28b644785f84,Janice Ray,0827IT84541,3rd,5sem,IT1
da9456a3-d5b0-40a9-a077-b0181cd11bca,Stephanie Miller,0827IT59042,3rd,5sem,IT1
b6ac3325-3a6c-4053-9e9a-57ef42db9ef4,Jose Price,0827IT36422,3rd,5sem,IT1
5029307d-ec03-4eee-8808-29e2828b1c1c,Kevin Jones,0827IT55815,3rd,5sem,IT1
9d8263d1-8352-4bf8-8376-8f557aa2abb7,Lisa Taylor,0827IT67436,3rd,5sem,IT1
633719ea-2d4b-4360-8e81-e7bc5e24dcaf,Zachary Bowen,0827IT85538,3rd,5sem,IT1
ccfd0cdd-bc1d-4c84-a5f3-29c7aecb03fa,Monica Petersen,0827IT66443,3rd,5sem,IT1
729faba5-4a1f-464a-8977-46a0b1ab90ad,Cathy Hawkins,0827IT27745,3rd,5sem,IT1
5ab466e0-9dc7-4779-9a1d-e12a414b9539,Jeff Mendoza,0827IT61589,3rd,5sem,IT1
d7653ac5-f413-4780-aa8f-9116b09f9706,Carol Ramirez,0827IT86894,3rd,5sem,IT1
d34774c0-45ac-467f-9016-da2c66498c70,Peggy Rich,0827IT65513,3rd,5sem,IT1
44320311-8037-4208-a592-403032bb6501,Melissa Baker,0827IT90646,3rd,5sem,IT1
2282132d-3492-49a8-aa7b-1b82e4e46b22,Ariana Smith,0827IT66578,3rd,5sem,IT1
9e2601fd-2a6e-44ae-b429-fb0f13554701,Bridget Smith,0827IT11177,3rd,5sem,IT1
5d2042b2-5f03-4728-aecb-7c410151d4cb,Alyssa Goodwin,0827IT30694,3rd,5sem,IT1
87dd8289-c6cb-4c26-b410-59bc94307f63,Sabrina Nguyen,0827IT86789,3rd,5sem,IT1
bb3f8ef5-0859-4bda-b57f-e9fb2ef9e7b3,Tony Gilbert,0827IT40609,3rd,5sem,IT1
7d8727bb-82fb-491f-a8e9-64b508b54348,Dr. Rhonda Lindsey,0827IT14824,3rd,5sem,IT1
5b00a931-d5a5-459d-ab15-46ff0829111e,Michele Davis,0827IT41497,3rd,5sem,IT1
4f6ccce3-d8d4-4cc6-8fae-2780e188c814,Stephanie Morales,0827IT75723,3rd,5sem,IT1
c277587f-c0b9-4fcb-95ee-616869156fc2,Lisa Chen,0827IT59193,3rd,5sem,IT1
350f234b-c1b0-4788-8a65-ad3504da07de,Benjamin Jones,0827IT41891,3rd,5sem,IT1
d180057d-1953-43cd-9a7e-f191e895a56d,Albert Montgomery,0827IT31521,3rd,5sem,IT1
5d0a0c22-4982-4bd5-ab59-07adab01df99,Ms. Angelica Lyons DDS,0827IT19691,3rd,5sem,IT1
68b88552-6d55-4a76-aa79-cba283548d4a,Matthew Woods,0827IT36755,3rd,5sem,IT1
9fd457fc-38ed-4308-8888-95d6bd274bf2,Kristopher Martin,0827IT58096,3rd,5sem,IT1
f3a5e86d-c564-4e93-a283-a685c2d9ce67,Craig Smith,0827IT94335,3rd,5sem,IT1
c8bc0711-b9a8-4221-8e88-1be16e5aaef6,David Arnold,0827IT27999,3rd,5sem,IT1
da8ec4da-11a5-4460-a8b5-88bd15919558,Crystal Brown DDS,0827IT45923,3rd,5sem,IT1
41cce503-0924-49a9-aae7-e07ee812efed,Daniel Clarke,0827IT67064,3rd,5sem,IT1
af258c2b-7043-45bd-beca-b197fabdc0a3,Robert Rodriguez,0827IT63140,3rd,5sem,IT1
e18ea3b8-36ba-4cb0-81db-540fa0b07b8e,Mindy Garcia,0827IT54712,3rd,5sem,IT1
32bd01ab-b3db-4f11-8a04-a2b7318440f0,Kimberly Roberts,0827IT84240,3rd,5sem,IT1
35e294a1-3ae2-4325-bd49-7b384cb448dc,Alexandra Morris,0827IT82087,3rd,5sem,IT1
6aa0dc49-0f25-4179-b4db-b774a85f1403,Jerry Wilson,0827IT87374,3rd,5sem,IT1
f39a8e77-a108-4c2a-88af-3a367b336d76,Roger Medina,0827IT99980,3rd,5sem,IT1
1b89c688-62c5-4f55-b2b1-4418cfd2c382,Gary Smith,0827IT83395,3rd,5sem,IT1
0a448406-e73b-4130-bed3-861ef3ad99b3,Michael Leach,0827IT86021,3rd,5sem,IT1
125c3790-e021-4979-b949-760d29716938,Brandy Mitchell,0827IT38717,3rd,5sem,IT1
691f8261-7378-44b2-bdd0-89c3af9bb8bd,Andrea Bryan,0827IT82715,3rd,5sem,IT1
05832b44-4288-47f2-a183-d9a932fbad09,Brad Smith,0827IT57510,3rd,5sem,IT1
153627b1-c17a-4ba8-bc96-269557db7c33,David Russell,0827IT64300,3rd,5sem,IT1
b007db29-fa4d-4019-b5aa-3bb4f7d5e868,Aaron Nunez,0827IT93532,3rd,5sem,IT1
c6f3ccb3-d230-49e4-91b9-75fcad1e9ff4,Courtney Wilson,0827IT74084,3rd,5sem,IT1
b1a404a8-47dd-4a65-80ee-fe6cd6bd6429,Christopher Gibbs,0827IT15892,3rd,5sem,IT1
1f00d7f2-2f62-421e-800a-e96057e158ab,Joseph Miller,0827IT99135,3rd,5sem,IT1
7be4ec47-424c-44ee-a234-c83e8de7f1b3,James Miller,0827IT85784,3rd,5sem,IT1
2f690db9-558a-4956-8373-74300e540197,Amanda Cooke,0827IT26294,3rd,5sem,IT1
3cbdb71c-573d-4eb3-8042-4121c10be6d9,Tiffany Mckee,0827IT15657,3rd,5sem,IT1
a40d3a6c-b936-4494-aa98-522fab3bf48a,Jessica Miller,0827IT27635,3rd,5sem,IT1
61a9f315-4a3c-4a51-aea3-21c8c67f0221,Sarah Fletcher,0827IT92795,3rd,5sem,IT1
1b64de9c-1805-47d5-b515-71b9d252e2a8,Joe Simmons,0827IT39664,3rd,5sem,IT1
28b5c1bc-8c3c-4707-9470-11d8afb39aaf,Belinda Ryan,0827IT29618,3rd,5sem,IT1
915855ea-d7fd-4265-9b97-94b0938bbc5a,Mary Butler,0827IT18772,3rd,5sem,IT1
90e03fe3-cb6c-4038-8f38-00e6b5f859e6,Rebecca Gibbs,0827IT95990,3rd,5sem,IT1
688b585e-6c55-4dd9-a334-87d63e670e35,Rebecca Gray,0827IT52006,3rd,5sem,IT1
db9be83c-50b4-46b0-ac09-dd411972a055,Rebekah Roy,0827IT87979,3rd,5sem,IT1
6b150974-073b-4005-bab6-6d3b7366ff4b,Daniel Smith,0827IT97387,3rd,5sem,IT1
cd6ad848-b153-4de8-8965-1444075c9f5d,Richard Moore,0827IT17853,3rd,5sem,IT1
5a2ef091-7d9f-4a62-bff3-3ee696599df4,Katherine Young,0827IT20968,3rd,5sem,IT1
6f763ec9-ac6c-4533-bb1c-b56f323f8b6d,Joseph Brock,0827IT25543,3rd,5sem,IT1
86522c2f-df7f-4147-96c3-62a86d22de13,Kimberly Richmond,0827IT35203,3rd,5sem,IT1
b500cc37-9c50-42c6-b1f7-c112ea35f6cf,Mrs. Connie Larson MD,0827IT18549,3rd,5sem,IT1
4615359d-f467-454b-a5d3-d926d0df7666,Sean Williamson,0827IT38855,3rd,5sem,IT1
016bffcd-3815-4690-81d3-96a7d07cfd3c,Kevin Weber,0827IT11704,3rd,5sem,IT1
b996065a-b925-4592-b196-64207608a7e3,Peggy Cohen,0827IT86479,3rd,5sem,IT1
5d059e52-14c8-4449-92f4-9fd3be2ec350,Miranda Kennedy,0827IT65676,3rd,5sem,IT1
d69b3ffe-e73e-4f5e-8129-058b9612f38f,Shane Rodriguez,0827IT78199,3rd,5sem,IT1
8dd5b344-a0b2-4d63-a351-f592e92a3652,Jennifer Williams,0827IT63563,3rd,5sem,IT1
bc26eb8e-5bb2-4c1f-976c-a2bbe48a594f,Ryan Burnett,0827IT57365,3rd,5sem,IT1
5967a804-2435-4eec-930f-17f8767e6b2b,Amber Brown,0827IT37362,3rd,5sem,IT1
cbecdb85-dda5-456c-821a-21d4cc17547d,Henry Taylor,0827IT37067,3rd,5sem,IT1
fc2ef6dd-8c72-4a66-b2aa-b3244f750d4b,Andrew Roberts,0827IT14280,3rd,5sem,IT1
d31fe47d-ae48-489e-b673-3533b2868794,Justin Cox,0827IT32128,3rd,5sem,IT1
4b68c46f-67fc-4cc2-bfb9-92f85c784646,Daisy Bonilla,0827IT37160,3rd,5sem,IT1
f90170d0-a349-4b19-a165-97cb1c2f14bd,John Aguirre,0827IT55010,3rd,5sem,IT1
0e44db07-978e-4d90-9a8f-722192c4823f,Kristi Moody,0827IT18427,3rd,5sem,IT1
4de7f64c-f74b-4471-8cd7-bf2a3ade3dfa,Arthur Welch,0827IT31528,3rd,5sem,IT1
86201288-74d7-49eb-a466-a7bcf08d0ae1,Jacob Torres,0827IT73129,3rd,5sem,IT1
e8033abe-272a-46b9-a0a5-ffa2457514b1,Jessica Dominguez,0827IT67865,3rd,5sem,IT1
bda5b533-f26a-420a-9eb7-a526b8c65d05,Aaron Curry,0827IT55111,3rd,5sem,IT1
856c03ae-caaf-406b-a315-277e274b6b96,Tracy Smith,0827IT80704,3rd,5sem,IT1
a755e960-54cb-4eea-9ff7-1534ec51a80a,Heather Lopez,0827IT76977,3rd,5sem,IT1
99da557c-0fcc-4183-9e0c-e47a3fea9be1,Vicki Wilson,0827IT79374,3rd,5sem,IT1
abc76da9-f955-433b-ae90-7311b196762e,Julian Snyder,0827IT25100,3rd,5sem,IT1
efd2aabf-ca18-420d-9b38-74f3702894b4,John Adams,0827IT82362,3rd,5sem,IT1
ee5bf69f-940e-46af-a8e0-cda28cac44a7,Ronald Dixon,0827IT44069,3rd,5sem,IT1
4892a865-9ac9-4c75-b1fb-2f0b4876b678,Joanne Barker,0827IT33405,3rd,5sem,IT1
bcf7b888-627b-4ffd-ab4e-349685656a51,David White,0827IT82395,3rd,5sem,IT1
adb1e407-cd74-4386-a6bb-493ceb779b46,Thomas Faulkner,0827IT80129,3rd,5sem,IT1
3bebb8dc-f105-4145-8141-1b93ab861557,Andrew Stewart,0827IT40332,3rd,5sem,IT1
7e81c874-bf59-44d8-9de0-d61fa0a727cc,Tyler Reynolds,0827IT47291,3rd,5sem,IT1
231a0d59-e359-4723-880f-2c747dcd8721,Toni Ortiz,0827IT70880,3rd,5sem,IT1
f44110f8-1ae4-4b34-bd25-5a41ec06b83f,Lindsay Sloan,0827IT57184,3rd,5sem,IT1
d3458bdf-155e-499c-9643-81833f3d3de3,Ms. Amanda Perez,0827IT99724,3rd,5sem,IT1
0d8b9b2f-c65d-4511-b19a-b8829c93d789,Jasmine Flynn,0827IT20507,3rd,5sem,IT1
19e1277b-94bb-42dd-b76a-448424d6038b,Emily Richardson,0827IT39578,3rd,5sem,IT1
b171c8ac-335e-4aca-95aa-2a9a09a59419,Daniel Aguilar,0827IT23470,3rd,5sem,IT1
6583556d-ccae-46fe-b9ae-848e3da2dc1a,Erica Thomas,0827IT19391,3rd,5sem,IT1
361a81be-6389-4b75-be89-a07d20700689,Shannon Roberts,0827IT11668,3rd,5sem,IT2
69dc9ee7-dc2c-40ac-8283-5fb13da2148a,Brandy Coleman,0827IT12951,3rd,5sem,IT2
0db37615-fef9-4d0a-b4d2-49b4a4ea9e25,Abigail Ramirez,0827IT73455,3rd,5sem,IT2
eafd45e9-ad10-4c60-ad20-e12ad37fd637,Kendra Daniel,0827IT49943,3rd,5sem,IT2
3b815206-640f-4840-83a2-22ce75f1032a,William Bennett,0827IT68444,3rd,5sem,IT2
b555f20b-3ebd-466b-8e5c-8140151623f5,Bryan Cunningham,0827IT48023,3rd,5sem,IT2
83f4f2ae-e8ef-473e-80ce-3a1efaf3c3c4,Eric Craig,0827IT68043,3rd,5sem,IT2
3b8407a3-7c5d-4c12-99e0-8f4041c8e040,Michael Griffin,0827IT39299,3rd,5sem,IT2
b5c4b887-2e43-4c36-b7ca-fdcc6eae1b8e,Matthew Anderson,0827IT73212,3rd,5sem,IT2
76666274-b654-4689-9208-e69014f1249b,Tony York,0827IT67635,3rd,5sem,IT2
4cf6e575-8eb6-4f17-b9a5-23ae466c445b,Michael Harris,0827IT58748,3rd,5sem,IT2
a2270646-0336-4a79-abff-c177a4a9768d,Bruce Davenport,0827IT17658,3rd,5sem,IT2
b6898cff-e680-4897-94ec-a3d4b1adeb8c,Bonnie Maynard,0827IT38611,3rd,5sem,IT2
6231c5f6-4230-477a-acc9-05fdb23f3c7b,Taylor Jordan,0827IT82053,3rd,5sem,IT2
15cbff87-61dd-4229-95ee-83de8ef82abb,Richard Bryant,0827IT66549,3rd,5sem,IT2
4895dfdc-dae1-4c20-9e6d-83062950b8e0,Robert Skinner,0827IT60741,3rd,5sem,IT2
95425bfb-4f1e-4cc8-8e0d-610c07238550,Chase Lutz,0827IT65250,3rd,5sem,IT2
ebcf60f2-b16e-49fc-96b3-d65015071f56,Kevin Brandt,0827IT20952,3rd,5sem,IT2
8ef63fec-3489-416d-86fc-f78c52e29003,Christian Clay,0827IT41334,3rd,5sem,IT2
7ac0f864-6dcd-4680-8086-b28eea348933,Maria Malone,0827IT97099,3rd,5sem,IT2
20f899ba-c2b2-45b7-8f73-6484fdf41479,William James,0827IT84526,3rd,5sem,IT2
2c621e88-fe6b-4526-b057-f527b18a6320,Keith Dixon,0827IT82179,3rd,5sem,IT2
8a12e99d-5c59-4f21-8ac9-9e8985f2a361,Patricia Doyle,0827IT79453,3rd,5sem,IT2
a65412bb-9275-4ca7-a9c1-d616703688dc,Kristin Owens,0827IT54437,3rd,5sem,IT2
8b180184-4bc4-464c-9b3d-021b2efa766b,Patricia Myers,0827IT25101,3rd,5sem,IT2
9f35bdec-f6f9-43a6-98e4-079d1aa62744,Michele Castro,0827IT41719,3rd,5sem,IT2
b104480b-08cd-40c7-8826-09544dafd1aa,Michael Jackson,0827IT48823,3rd,5sem,IT2
72c27411-e62c-4179-8740-c559acae02d9,Lindsay Shaw,0827IT71764,3rd,5sem,IT2
e34be501-084a-4bb0-8bb4-420fd904c9b8,Tanya Baker,0827IT87628,3rd,5sem,IT2
60fede2b-eae5-45dd-9868-2bd72e4f4d0e,Antonio Whitehead,0827IT13842,3rd,5sem,IT2
4b535cc7-5416-4955-a389-22f74f6ca833,Jacob Smith,0827IT39784,3rd,5sem,IT2
56934d1b-5a16-4afd-b8bf-03177fe16273,Adam Lucas,0827IT48502,3rd,5sem,IT2
cfdeeca4-7d65-4b8d-8e5e-4d14e9cccf7a,Nicole Jones,0827IT52002,3rd,5sem,IT2
3d0d072a-56bd-403f-8c26-7e892047a1ab,Melissa Smith,0827IT25426,3rd,5sem,IT2
7a3b8f76-7651-4677-97db-6d5597b5eb98,Jamie Williams,0827IT88414,3rd,5sem,IT2
a3a460ca-2b6b-44e3-bb99-53f68ec96b19,Crystal Hamilton,0827IT70677,3rd,5sem,IT2
f8217198-417a-45ed-830e-d10dc79946c6,Marissa Collins,0827IT51120,3rd,5sem,IT2
84100c2b-6674-422c-8c06-12bd557a014e,Amber Williamson,0827IT21820,3rd,5sem,IT2
0150bfc6-d89a-45ff-bdfa-8510f93e0dee,James Wheeler,0827IT62119,3rd,5sem,IT2
7847696a-9f53-41bc-8947-b964ad0ab515,Kristen Mccoy,0827IT59416,3rd,5sem,IT2
c70da2e7-f360-4ef5-b904-d41638d91a52,David Wallace,0827IT10778,3rd,5sem,IT2
db174496-1a71-4ef1-ab06-a8bede901628,Katherine Harris,0827IT53389,3rd,5sem,IT2
d8936232-86a2-40ec-928a-5c80c9f967b6,Haley Thomas,0827IT59473,3rd,5sem,IT2
39c092aa-5237-4368-a017-d5683323c6e3,Angela Smith,0827IT93261,3rd,5sem,IT2
2c85253c-53c3-42ba-9f9e-79c0e7abfea7,Arthur Zamora MD,0827IT46300,3rd,5sem,IT2
d2a3eee2-ed84-4f2e-8c0a-cf66ce469ce4,Darryl York,0827IT54139,3rd,5sem,IT2
71fcb76b-9c56-4141-8234-b14907093dbd,Melinda Clark,0827IT73504,3rd,5sem,IT2
a4bd10b6-1257-4b78-9f84-8d148913c4a4,Darren Hill,0827IT35303,3rd,5sem,IT2
c494e87c-8559-459a-a651-7022f223dabb,Alicia Harrison MD,0827IT38044,3rd,5sem,IT2
6f9dfe5b-a9f1-4e6f-8291-1362d42e4173,Andre Schmidt,0827IT46355,3rd,5sem,IT2
da0fc461-fda8-4ce6-aad3-51321c0c7be9,Noah Howell,0827IT73954,3rd,5sem,IT2
8705e011-59bf-4b00-8a00-9141382b5780,Daniel Clark,0827IT80177,3rd,5sem,IT2
3ceccbea-fca0-4159-984e-93a264bf44ff,Ashley Houston,0827IT84347,3rd,5sem,IT2
4b596069-3cdf-41ef-9edc-6b66483d0f40,Patty Hardy,0827IT99367,3rd,5sem,IT2
3aaf4402-140a-4d71-8b29-d13e54379bcd,Bruce Evans,0827IT79851,3rd,5sem,IT2
e07d1e3c-617c-4eaf-b5ce-4d31c9e9dd6d,Shelly Jacobson,0827IT19599,3rd,5sem,IT2
f1cd93ff-6b3a-48c1-8582-5b3c7a4f2192,Casey Stone,0827IT58574,3rd,5sem,IT2
b0e28e6f-ac2e-4040-bf17-5216a0e1fb24,Patty Chavez,0827IT16744,3rd,5sem,IT2
3d820202-c8da-4185-a3fa-e57af613dad4,James Ramirez,0827IT11765,3rd,5sem,IT2
89063a9e-f59d-464a-99d2-6ccddddf1e45,Heather Campbell,0827IT15964,3rd,5sem,IT2
35668e69-d861-43f7-a75a-0e9e6b029a52,Melanie Stafford,0827IT93665,3rd,5sem,IT2
44859da3-c3c6-44c1-98d9-23c65b936487,Monica Benson,0827IT10096,3rd,5sem,IT2
19524c40-44be-4070-bdb0-8aaf42af3ea8,Jasmine Murphy,0827IT95386,3rd,5sem,IT2
90118f68-2f68-4c45-8849-7cc7fcf2c9ca,Jill Gay,0827IT83806,3rd,5sem,IT2
3de43e93-e568-4693-8f59-954f32d5965f,Sandra Jones,0827IT54313,3rd,5sem,IT2
2aa2ce96-76b9-44de-8ba9-66fbb3d41927,Jessica Clark,0827IT41791,3rd,5sem,IT2
b057b2f1-8585-4e8e-a6fe-5ffc17646471,Karen Ramos,0827IT14630,3rd,5sem,IT2
c61880fd-6164-4965-a822-f5039954e60b,Austin Parker,0827IT24996,3rd,5sem,IT2
67309e85-5ea6-41f7-803b-ef47d683d570,Julian Parker,0827IT76538,3rd,5sem,IT2
7472f334-f773-4158-830c-cc45cbed38e3,Cynthia Sutton,0827IT49924,3rd,5sem,IT2
3d3f4952-c2ae-41f8-a0e0-1b6c2a807dc0,Sean Wells,0827IT24482,3rd,5sem,IT2
c6bf6895-1c7b-4c76-b0c8-c1fb9f997874,Richard Nunez,0827IT63397,3rd,5sem,IT2
cb18425f-8009-4a6c-88ba-326b0e3c9efb,Connor Wright,0827IT20900,3rd,5sem,IT2
aa025437-c4c4-4127-a15b-de1f8e80cfba,Rebecca Gonzalez,0827IT16227,3rd,5sem,IT2
e3689a9c-ba2d-4c58-b110-b0a2a4c11610,Adam Jenkins,0827IT90740,3rd,5sem,IT2
c1fbc13d-f1f5-4585-a7c4-07d1b5b5b905,Sandra Gregory,0827IT17637,3rd,5sem,IT2
a45d854a-a21e-45d9-b42c-f29e22230110,Joseph Hughes,0827IT30292,3rd,5sem,IT2
3637147a-e231-4a8f-aa02-98a96fb979b6,Victor Fox,0827IT18205,3rd,5sem,IT2
7da9365d-1a24-4eb0-923f-1f40dc160771,Brian Davis,0827IT88711,3rd,5sem,IT2
3981bb1f-30d6-4fb1-9478-42a5c8417c61,Jonathan Wood,0827IT52583,3rd,5sem,IT2
08321ebb-6d85-4d23-b4d9-6d96c45cae1c,Diana Rogers,0827IT98542,3rd,5sem,IT2
59b58f6b-d5ab-4e3a-af48-9d0f420d7d36,Whitney Lewis,0827IT34526,3rd,5sem,IT2
9ee66f0e-be68-4a0e-8a34-a383558125b6,Cory Young,0827IT75139,3rd,5sem,IT2
49a6be46-d91f-441a-b9fe-6abe71ac0165,Andrew Spence,0827IT56782,3rd,5sem,IT2
d137686f-4cbc-43cc-a282-1aaba82fca40,Matthew Hernandez,0827IT19868,3rd,5sem,IT2
bd797b7c-baae-4aed-92fc-5b321001905c,Francis Johnson,0827IT87755,3rd,5sem,IT2
77e749ec-8f80-40c8-8f43-ec53ec222f33,Jessica Peterson,0827IT87264,3rd,5sem,IT2
e7bd8577-f5be-4846-a9a5-85c20c603d53,Aaron Alexander,0827IT23356,3rd,5sem,IT2
cfdf598a-5560-446e-909b-bce46ff4455d,Abigail Wood,0827IT38552,3rd,5sem,IT2
5d12ce87-0315-4f5d-9b2b-737c89cec318,Aaron Walker,0827IT43056,3rd,5sem,IT2
400c64c1-fab1-4b9b-abb6-3dae02b23ce2,Candice Gonzalez,0827IT38900,3rd,5sem,IT2
8571cf4d-df5b-4ef9-b73a-4f716f888b0a,Kirk Hobbs,0827IT24714,3rd,5sem,IT2
c9aa634e-007c-4bc2-b92c-2a0e9203f9cd,Destiny Arellano,0827IT49399,3rd,5sem,IT2
3409987d-8b15-4bd8-a71f-e40189a8bc49,Paul Cox,0827IT34054,3rd,5sem,IT2
599efe41-f47e-44ef-bcfc-3f32be7982f7,James Smith,0827IT91199,3rd,5sem,IT2
e1f0c67e-f8e2-4d5f-b910-2b97af88e6b3,Christopher Frazier,0827IT18214,3rd,5sem,IT2
1c85cea7-b753-4737-a8ee-74c8e9b0fea0,Mark Rush,0827IT35934,3rd,5sem,IT2
6c4b477c-fc91-4a20-b472-a7ade2495d58,David Willis,0827IT50875,3rd,5sem,IT2
5ce8b346-1310-43df-b165-d360b4c47f46,William Burns,0827IT87123,3rd,5sem,IT2
89f31569-052c-479e-8361-7a7f5185f21e,Patrick Clark,0827IT84429,3rd,5sem,IT2
38ef76db-25a4-4fa2-b8df-e6190921402f,Pamela Flores,0827CS16505,3rd,5sem,CS1
6320e491-af55-47db-bd61-83a9a2804f83,Lauren Wilson,0827CS59477,3rd,5sem,CS1
cfa26440-9086-4d55-8525-d7de6b1fa783,Renee Rivera,0827CS34288,3rd,5sem,CS1
767dbb0d-125e-422b-ab76-d4e900936eb3,Lori Morgan,0827CS97949,3rd,5sem,CS1
9046136d-d104-4dec-9d99-f4525dcbe16e,Denise Hall,0827CS61402,3rd,5sem,CS1
f84f8729-bfa0-445c-b5f0-e323cc372a1f,Jeffrey Nelson,0827CS76607,3rd,5sem,CS1
4b72400a-157a-43e9-97e0-5025ae9dddc3,Richard Rowe,0827CS78361,3rd,5sem,CS1
39e4ddea-cd5a-4e5a-a5e7-0054a6505f0f,Patrick Bryan,0827CS65424,3rd,5sem,CS1
d485e97b-7dc4-41eb-8bc7-5dd947218512,Louis Ayala,0827CS32607,3rd,5sem,CS1
a8ea4eef-d612-482b-9641-ca04a1400eaa,Jacob Edwards,0827CS31792,3rd,5sem,CS1
8651c2b1-a013-46c7-b745-cc3dbf558029,Scott Ward,0827CS33351,3rd,5sem,CS1
9fe193ae-7144-4b44-8f8a-9048ab0a90d5,Mary Conway,0827CS29348,3rd,5sem,CS1
d39e5717-4d91-428a-a870-e99ec680ab7f,Linda Howell,0827CS78157,3rd,5sem,CS1
6a74922c-be82-48a1-b5e5-13548c3e1cfe,Emma Wyatt,0827CS57861,3rd,5sem,CS1
b1b05400-b11f-4f1b-878d-cd1b8adbea1c,Christine Harvey,0827CS28541,3rd,5sem,CS1
0f114ebc-38a4-4c5c-a3b9-11a5a5ea098e,Cassandra Walsh,0827CS14183,3rd,5sem,CS1
88e2eb05-ad2e-4e49-b712-ebad74c569bd,Hailey Evans,0827CS45785,3rd,5sem,CS1
bab864b1-8962-4110-ae31-07e13e99ef04,Julie Dean,0827CS87730,3rd,5sem,CS1
36cd9036-626e-4782-b175-01dbc4263337,Nicole Gilmore,0827CS40647,3rd,5sem,CS1
0d309886-fed9-4960-80f7-86d69f676e3b,Mia Mathis,0827CS72015,3rd,5sem,CS1
84f85a09-ad30-4a30-b912-2627e6ac0865,Barbara Robertson,0827CS87490,3rd,5sem,CS1
c6264d9c-86e5-4c64-bfb1-22cae9372ee0,Peter Wilkinson,0827CS83528,3rd,5sem,CS1
d5f390dd-33e8-4d89-bf99-1ed01fb81f4e,Christine Johnson,0827CS62464,3rd,5sem,CS1
357d6718-87ea-4879-b2d8-ec4a83105cda,Ashley Shields,0827CS29303,3rd,5sem,CS1
a3906cac-abed-40dd-bbc0-66d7a8589db5,Andrew Abbott,0827CS62925,3rd,5sem,CS1
d0b992db-53e3-4d7b-80c7-8ada98a02d3a,Terri Bowen,0827CS76522,3rd,5sem,CS1
56c106f3-5f43-458d-830e-eb7bd671677a,Taylor Cannon,0827CS35050,3rd,5sem,CS1
57696be3-2b20-4c79-ba02-d619005dac64,Theresa Thompson,0827CS44168,3rd,5sem,CS1
c34bf6a0-1c65-47e1-9fa4-210d20bd0ebb,Darlene Greer,0827CS49873,3rd,5sem,CS1
2ee66d47-3bdf-4045-9fbb-1c1d593a19db,Jimmy Davis,0827CS22111,3rd,5sem,CS1
718fbe8d-4c52-4a1e-a61a-308c69753f98,Michael Allison,0827CS58619,3rd,5sem,CS1
b72f2a0b-a023-4f2a-855c-352b1b6ea35b,Shannon Frey,0827CS59044,3rd,5sem,CS1
eefd6e8e-9971-4813-b548-591c5bf0960d,Shawn Holland,0827CS26165,3rd,5sem,CS1
9533f24e-0c58-4284-b0eb-7258212148d1,Jordan Lewis,0827CS74633,3rd,5sem,CS1
bae40fb7-c64a-47f5-b571-5c9e314233b2,Gary Garcia,0827CS18742,3rd,5sem,CS1
293730ff-22a5-4198-8a64-c2e5b42844aa,Jason Reynolds,0827CS50890,3rd,5sem,CS1
fc49472f-f1a5-4b35-9289-6574035b900e,Matthew Robbins,0827CS40300,3rd,5sem,CS1
ed13b7a6-33d4-4b92-b8b3-4840f973ee86,Christopher Zimmerman,0827CS28589,3rd,5sem,CS1
fe6b6199-e0c5-483d-b66b-e8ea39d7ec4c,Roberta Oneill,0827CS26535,3rd,5sem,CS1
665fdb15-8d7d-4fba-becc-d8c2cab3d8be,Heather Edwards,0827CS19959,3rd,5sem,CS1
43c0356f-c986-4c52-9f1e-8b59954a0c8d,Michele Evans,0827CS21806,3rd,5sem,CS1
